freq_MHz,pri_us,pw_us,doa_deg,amp_dB,toa_us,Emitter_ID
8367.37,4561.81,37.02,290.08,-73.66,74295599431.87,9
11617.38,4913.43,37.77,122.65,-40.36,74295599980.61,3
9074.64,5568.81,47.34,189.97,-53.41,74295600104.54,7
10891.03,5292.28,17.1,204.14,-75.58,74295600186.68,6
10525.75,2927.55,13.58,329.11,-48.15,74295600533.41,8
11285.84,3772.3,45.25,213.44,-67.2,74295600647.56,1
8733.84,4141.1,37.66,100.12,-62.96,74295601643.74,2
10181.12,3388.9,13.63,157.45,-63.82,74295601939.31,4
9862.53,3068.86,11.94,331.85,-79.48,74295602193.45,10
8366.95,4449.86,37.05,290.17,-73.33,74295603993.68,9
11285.93,3736.7,45.23,213.13,-66.87,74295604419.85,1
11617.8,4945.11,37.78,122.25,-40.38,74295604894.04,3
9763.14,3077.39,11.92,331.76,-78.97,74295605262.32,10
10181.5,3397.48,13.68,157.4,-63.26,74295605328.21,4
10891.29,5564.15,17.02,204.48,-73.45,74295605478.95,6
9074.29,5643.06,47.42,189.92,-52.67,74295605673.35,7
8684.16,4194.43,37.62,99.97,-63.16,74295605784.84,2
11285.99,3853.53,45.23,213.84,-67.09,74295608156.55,1
9863.28,3104.13,11.83,331.36,-80.16,74295608339.71,10
8366.54,4451.84,36.94,290.24,-73.22,74295608443.54,9
10181.19,3408.79,13.69,157.41,-64.21,74295608725.69,4
11617.52,4751.89,37.76,122.59,-40.25,74295609839.15,3
8783.94,4151.63,37.64,99.78,-63.73,74295609979.27,2
10890.89,5073.28,17.14,204.01,-74.74,74295611043.1,6
9074.07,5707.01,47.4,189.81,-52.96,74295611316.4,7
9862.99,3087.75,11.78,331.73,-80.19,74295611443.84,10
11286.4,3788.34,45.2,213.47,-67.01,74295612010.08,1
10181.71,3411.89,13.64,157.53,-62.93,74295612134.48,4
8366.91,4527.35,36.95,290.41,-73.08,74295612895.38,9
8733.21,4165.03,37.63,99.71,-62.52,74295614130.9,2
9763.49,3104.99,11.92,331.64,-79.07,74295614531.59,10
11617.57,4932.22,37.68,122.14,-40.24,74295614591.04,3
10181.38,3431.35,13.62,157.66,-63.34,74295615546.36,4
11286.7,3823.64,45.25,213.1,-66.98,74295615798.42,1
10891.01,5322.03,17.16,204.11,-74.62,74295616116.39,6
9074.35,5729.54,47.39,190.1,-53.26,74295617023.41,7
8367.18,4548.23,36.98,289.9,-74.08,74295617422.73,9
9812.74,3071.76,11.95,331.76,-79.32,74295617636.58,10
8734.42,4203.7,37.58,99.48,-63.54,74295618295.92,2
10180.76,3340.44,13.7,157.07,-63.65,74295618977.72,4
11617.1,4905.93,37.86,122.48,-40.03,74295619523.26,3
11285.12,3816.69,45.12,213.44,-67.0,74295619622.06,1
9862.93,3114.27,11.83,331.9,-78.92,74295620708.34,10
10891.7,5394.19,17.05,204.02,-74.37,74295621438.41,6
8367.06,4511.21,36.99,290.25,-72.49,74295621970.96,9
10181.3,3424.19,13.61,157.53,-62.72,74295622318.16,4
8734.11,4212.35,37.62,100.01,-62.72,74295622499.62,2
9075.42,5627.63,47.33,190.03,-53.38,74295622752.95,7
11286.86,3774.09,45.33,213.7,-67.27,74295623438.75,1
9863.69,3040.96,11.91,332.04,-79.54,74295623822.61,10
11617.7,4880.06,37.77,122.2,-40.0,74295624429.19,3
10180.05,3434.02,13.72,157.26,-62.96,74295625742.35,4
8367.46,4515.98,36.93,289.95,-73.36,74295626482.17,9
8784.13,4125.01,37.6,99.88,-62.81,74295626711.98,2
10891.35,5523.99,17.15,204.16,-74.65,74295626832.61,6
9763.05,3050.68,11.78,331.74,-79.32,74295626863.58,10
11285.49,3688.51,45.24,213.46,-67.87,74295627212.84,1
9074.54,5602.45,47.35,190.19,-53.29,74295628380.58,7
10181.42,3398.07,13.65,157.0,-64.1,74295629176.37,4
11618.0,4896.04,37.83,122.14,-39.73,74295629309.25,3
9813.13,3055.72,11.87,331.85,-79.66,74295629914.26,10
8684.55,4165.09,37.61,99.64,-63.28,74295630836.98,2
11286.03,3798.26,45.19,213.65,-66.95,74295630901.35,1
8367.61,4547.37,36.99,289.7,-72.71,74295630998.15,9
10892.28,5002.5,17.15,204.25,-74.37,74295632356.59,6
10181.27,3396.83,13.54,157.61,-63.63,74295632574.44,4
9763.07,3079.12,11.84,331.75,-78.89,74295632969.98,10
9075.24,5633.13,47.3,189.72,-53.28,74295633983.03,7
11617.41,4873.08,37.7,122.97,-40.73,74295634205.28,3
11286.14,3793.47,45.2,213.21,-67.36,74295634699.61,1
8784.43,4246.64,37.65,99.61,-62.73,74295635002.08,2
8367.12,4452.57,36.97,290.24,-73.48,74295635545.52,9
10180.35,3381.86,13.7,157.28,-64.94,74295635971.27,4
9863.95,3085.88,11.81,332.1,-79.47,74295636049.1,10
10890.44,5194.95,17.06,204.48,-74.94,74295637359.09,6
11287.17,3789.7,45.27,213.6,-66.9,74295638493.09,1
11618.01,5009.37,37.83,122.4,-40.58,74295639078.36,3
9862.61,3120.7,11.88,331.82,-79.62,74295639134.99,10
8685.36,4173.75,37.62,99.79,-62.83,74295639248.72,2
10181.17,3387.02,13.61,157.06,-64.29,74295639353.13,4
9074.14,5646.98,47.32,189.72,-53.23,74295639616.16,7
8366.94,4572.39,36.94,290.14,-72.97,74295639998.09,9
9863.34,3047.08,11.81,331.87,-79.66,74295642255.69,10
11286.2,3763.31,45.25,213.7,-66.59,74295642282.78,1
10891.17,5297.5,17.08,204.42,-75.17,74295642554.04,6
10180.68,3442.12,13.8,157.54,-63.65,74295642740.15,4
8683.91,4191.3,37.65,99.82,-63.07,74295643422.47,2
11618.0,4936.63,37.76,123.14,-40.97,74295644087.73,3
8366.01,4470.26,36.96,290.2,-72.77,74295644570.48,9
9075.26,5586.12,47.41,189.64,-53.02,74295645263.15,7
9863.36,3080.0,11.82,331.78,-79.13,74295645302.77,10
11286.12,3804.41,45.23,213.38,-67.15,74295646046.09,1
10180.53,3334.89,13.77,157.53,-63.96,74295646182.27,4
8684.05,4227.1,37.55,99.81,-62.05,74295647613.77,2
10890.93,5555.89,17.16,204.24,-74.77,74295647851.54,6
9813.61,3033.74,11.78,331.6,-79.61,74295648382.77,10
11617.63,4899.12,37.8,122.5,-40.33,74295649024.37,3
8366.25,4505.38,37.07,290.04,-73.27,74295649040.75,9
10180.89,3414.66,13.71,157.37,-64.24,74295649517.16,4
11286.15,3826.06,45.25,213.19,-67.1,74295649850.5,1
9074.99,5678.76,47.3,189.95,-52.85,74295650849.27,7
9863.59,3059.81,11.92,331.92,-78.83,74295651416.51,10
8684.07,4148.78,37.59,99.74,-63.42,74295651840.88,2
10179.33,3414.56,13.66,157.45,-64.16,74295652931.82,4
10890.76,5122.59,17.14,203.98,-74.61,74295653407.43,6
8366.68,4513.88,36.97,289.8,-73.1,74295653546.12,9
11286.09,3766.31,45.2,213.39,-67.16,74295653676.56,1
11618.35,4909.01,37.73,122.38,-40.29,74295653923.49,3
9813.48,3129.24,11.91,331.67,-79.77,74295654476.32,10
8734.3,4201.78,37.47,99.99,-62.75,74295655989.65,2
10181.59,3389.92,13.63,157.11,-63.58,74295656346.38,4
9074.8,5603.03,47.39,189.76,-53.01,74295656528.03,7
11286.28,3780.0,45.2,213.49,-67.37,74295657442.86,1
9863.29,3053.34,11.92,331.63,-78.9,74295657605.57,10
8366.05,4443.5,36.95,289.66,-73.1,74295658060.0,9
10891.22,5158.14,17.19,204.16,-75.13,74295658530.02,6
11618.42,4972.69,37.8,122.23,-40.85,74295658832.5,3
10180.67,3447.77,13.68,157.02,-64.61,74295659736.29,4
8783.98,4167.1,37.6,99.55,-62.72,74295660191.44,2
11286.83,3785.11,45.21,213.82,-66.97,74295661222.87,1
9073.87,5529.99,47.36,190.06,-52.92,74295662131.07,7
8366.88,4565.56,36.98,290.21,-74.34,74295662503.49,9
10181.08,3435.5,13.6,157.65,-63.44,74295663184.06,4
10891.27,5344.91,17.09,204.31,-74.58,74295663688.16,6
11617.71,4931.66,37.77,122.36,-40.45,74295663805.19,3
8784.22,4258.92,37.61,99.8,-62.19,74295664358.54,2
11286.7,3796.09,45.28,213.69,-66.45,74295665007.98,1
10181.94,3417.41,13.7,157.8,-64.73,74295666619.57,4
8366.95,4496.25,36.98,290.12,-74.02,74295667069.06,9
9074.35,5558.39,47.33,190.01,-52.1,74295667661.06,7
8784.13,4133.41,37.5,99.99,-63.41,74295668617.45,2
11617.69,4798.01,37.74,122.72,-40.52,74295668736.85,3
11286.52,3815.76,45.19,213.51,-67.92,74295668804.07,1
10891.58,5549.79,16.94,203.8,-74.37,74295669033.07,6
10180.71,3374.34,13.67,157.82,-62.91,74295670036.98,4
8367.07,4480.44,36.94,290.01,-73.61,74295671565.31,9
11286.28,3754.88,45.29,213.37,-68.1,74295672619.83,1
8784.57,4201.3,37.62,100.06,-62.96,74295672750.87,2
9075.11,5678.91,47.37,190.02,-52.82,74295673219.45,7
10181.06,3440.13,13.68,157.68,-64.18,74295673411.31,4
11617.3,4924.0,37.8,122.73,-39.56,74295673534.87,3
10891.6,5074.02,17.05,204.01,-74.65,74295674582.86,6
8366.41,4476.94,36.99,290.15,-74.2,74295676045.75,9
11286.0,3713.64,45.32,213.36,-67.85,74295676374.71,1
10180.69,3458.43,13.74,157.75,-63.36,74295676851.44,4
8734.92,4192.69,37.53,100.24,-62.33,74295676952.16,2
11617.68,4891.76,37.76,122.39,-40.33,74295678458.87,3
9074.48,5549.2,47.38,189.66,-52.26,74295678898.36,7
10891.9,5180.66,17.18,204.18,-74.31,74295679656.88,6
11286.69,3799.81,45.19,213.53,-66.83,74295680088.35,1
10182.12,3400.16,13.64,157.83,-64.6,74295680309.87,4
8367.09,4450.68,36.96,290.34,-73.78,74295680522.69,9
8734.01,4162.9,37.6,99.86,-62.91,74295681144.85,2
11617.98,4935.79,37.82,122.85,-39.58,74295683350.63,3
10180.78,3444.79,13.64,157.24,-62.9,74295683710.04,4
11287.41,3790.67,45.24,213.33,-67.6,74295683888.16,1
9075.17,5723.43,47.35,189.91,-53.29,74295684447.56,7
10891.31,5394.96,17.01,204.12,-74.48,74295684837.54,6
8366.73,4578.17,37.03,290.54,-73.17,74295684973.36,9
8734.73,4174.07,37.62,99.64,-62.66,74295685307.76,2
10180.4,3399.03,13.65,157.37,-63.37,74295687154.83,4
11285.83,3827.18,45.25,213.78,-66.88,74295687678.83,1
11617.77,4969.17,37.78,122.69,-39.62,74295688286.42,3
8784.16,4131.4,37.56,99.78,-63.2,74295689481.82,2
8366.04,4576.92,36.95,290.02,-73.39,74295689551.53,9
9074.48,5594.11,47.37,189.6,-53.68,74295690170.99,7
10891.64,5516.27,17.04,203.92,-74.51,74295690232.5,6
10181.31,3396.22,13.65,157.79,-63.96,74295690553.86,4
11285.06,3823.7,45.25,213.31,-66.95,74295691506.01,1
11617.36,4988.22,37.75,122.35,-39.62,74295693255.59,3
8685.24,4138.77,37.54,100.03,-62.78,74295693613.22,2
10181.11,3338.56,13.65,157.75,-63.62,74295693950.07,4
8366.1,4537.4,36.91,290.0,-73.62,74295694128.45,9
11285.86,3793.87,45.36,213.73,-66.67,74295695329.71,1
10890.32,5036.65,17.13,204.39,-74.28,74295695748.77,6
9074.76,5627.57,47.36,189.91,-51.94,74295695765.1,7
10181.51,3374.74,13.8,157.63,-63.68,74295697288.64,4
8784.37,4191.56,37.61,99.89,-62.13,74295697751.99,2
11618.27,4941.73,37.78,122.56,-41.09,74295698243.81,3
8367.33,4508.38,36.85,289.8,-73.78,74295698665.86,9
11286.14,3752.76,45.21,213.06,-67.41,74295699123.59,1
10180.42,3324.45,13.61,157.8,-65.29,74295700663.37,4
10890.95,5101.67,17.09,203.96,-74.69,74295700785.42,6
9075.05,5573.91,47.39,189.9,-53.14,74295701392.66,7
8685.0,4188.22,37.58,99.68,-62.69,74295701943.55,2
11285.88,3754.26,45.24,213.55,-67.1,74295702876.34,1
8367.08,4458.34,36.94,290.24,-72.45,74295703174.24,9
11617.8,4935.48,37.82,122.56,-40.87,74295703185.53,3
10181.11,3374.64,13.7,157.51,-63.57,74295703987.82,4
10891.24,5318.46,17.0,203.9,-74.74,74295705887.09,6
8784.75,4154.59,37.7,99.81,-62.99,74295706131.77,2
11286.23,3753.47,45.15,213.28,-67.45,74295706630.61,1
9074.7,5686.97,47.28,189.84,-54.02,74295706966.57,7
10181.6,3396.26,13.64,157.54,-63.25,74295707362.45,4
8366.25,4548.93,36.93,290.03,-72.92,74295707632.58,9
11618.08,4951.05,37.73,122.56,-39.63,74295708121.01,3
8783.98,4117.75,37.69,99.61,-63.16,74295710286.36,2
11286.47,3809.75,45.29,213.45,-66.79,74295710384.07,1
10181.05,3480.3,13.66,157.47,-64.12,74295710758.71,4
10891.39,5490.38,17.15,204.27,-73.72,74295711205.55,6
8366.35,4464.18,36.98,290.18,-72.87,74295712181.5,9
9074.99,5637.39,47.41,189.77,-52.66,74295712653.54,7
11617.98,4871.11,37.83,122.31,-41.07,74295713072.06,3
11286.49,3801.2,45.34,213.39,-66.88,74295714193.82,1
10180.66,3423.01,13.64,157.76,-63.87,74295714239.01,4
8735.05,4246.73,37.58,99.7,-63.29,74295714404.11,2
8366.61,4430.62,36.94,290.38,-73.95,74295716645.68,9
10890.5,5075.56,17.18,204.4,-74.51,74295716695.93,6
11618.34,4949.96,37.81,122.68,-39.74,74295717943.16,3
11285.96,3753.51,45.21,213.56,-67.06,74295717995.02,1
9073.59,5615.46,47.4,189.89,-53.08,74295718290.93,7
8684.41,4188.29,37.57,99.67,-62.66,74295718650.83,2
8366.63,4525.26,36.95,290.25,-73.11,74295721076.3,9
11286.65,3800.52,45.31,213.8,-67.5,74295721748.53,1
10891.0,5079.15,17.06,203.83,-73.65,74295721771.49,6
8734.17,4156.24,37.61,99.7,-63.43,74295722839.12,2
11618.08,4904.44,37.75,122.76,-40.54,74295722893.12,3
9074.96,5571.67,47.38,189.85,-52.06,74295723906.39,7
11285.93,3788.55,45.23,213.61,-67.18,74295725549.05,1
8367.99,4491.14,37.02,289.99,-73.19,74295725601.56,9
10891.28,5353.02,17.07,204.15,-74.74,74295726850.64,6
8734.91,4197.61,37.57,99.51,-61.53,74295726995.36,2
11617.07,4939.26,37.82,122.58,-39.48,74295727797.56,3
11285.52,3744.05,45.28,213.42,-67.17,74295729337.61,1
9074.19,5625.07,47.24,189.97,-52.71,74295729478.07,7
8366.58,4532.95,36.95,290.24,-73.27,74295730092.69,9
8684.58,4178.26,37.53,100.1,-63.12,74295731192.97,2
10891.0,5448.05,17.11,204.31,-73.98,74295732203.65,6
11617.49,4895.1,37.79,122.64,-39.64,74295732736.82,3
11285.68,3765.99,45.28,213.75,-67.45,74295733081.66,1
8368.08,4513.17,36.91,290.01,-73.13,74295734625.64,9
9075.59,5617.9,47.37,189.81,-53.31,74295735103.14,7
8735.58,4167.95,37.63,99.6,-63.82,74295735371.23,2
11286.78,3762.2,45.21,213.26,-68.55,74295736847.65,1
11617.16,4928.83,37.83,122.05,-40.33,74295737631.92,3
10890.75,4954.77,17.13,204.47,-74.77,74295737651.7,6
8367.78,4489.28,36.97,290.21,-73.02,74295739138.81,9
8684.85,4149.14,37.54,99.82,-62.88,74295739539.19,2
11285.67,3721.39,45.24,213.84,-67.01,74295740609.86,1
9073.99,5617.86,47.33,189.76,-52.73,74295740721.04,7
11617.61,4842.13,37.71,122.98,-39.68,74295742560.75,3
10891.6,5138.52,17.07,204.12,-74.78,74295742606.47,6
8366.04,4555.19,36.9,289.9,-73.43,74295743628.09,9
8734.61,4184.69,37.55,100.01,-63.26,74295743688.33,2
11286.27,3698.64,45.21,213.46,-66.86,74295744331.25,1
9074.8,5610.06,47.33,189.89,-52.84,74295746338.9,7
11618.39,4786.82,37.78,122.18,-40.51,74295747402.88,3
10891.43,5363.57,17.04,204.07,-74.07,74295747744.99,6
8684.04,4198.06,37.54,100.07,-62.96,74295747873.01,2
11286.67,3756.02,45.3,213.53,-67.04,74295748029.89,1
8367.33,4537.97,36.95,289.81,-72.98,74295748183.29,9
11286.32,3746.53,45.24,213.19,-67.02,74295751785.91,1
9075.13,5622.03,47.33,189.74,-52.97,74295751948.95,7
8684.61,4120.41,37.64,99.98,-64.21,74295752071.08,2
11617.94,4906.05,37.73,122.36,-41.24,74295752189.7,3
8366.79,4464.11,37.02,290.24,-73.14,74295752721.25,9
10890.81,5501.05,17.15,204.19,-74.42,74295753108.56,6
11286.28,3821.28,45.27,213.56,-66.48,74295755532.44,1
8684.63,4196.38,37.67,99.88,-62.63,74295756191.48,2
11617.71,4909.31,37.85,122.41,-40.04,74295757095.75,3
8366.55,4545.31,36.91,290.07,-73.81,74295757185.37,9
9074.57,5743.15,47.3,189.81,-53.02,74295757570.98,7
10890.69,5006.9,17.15,204.05,-75.42,74295758609.61,6
11285.79,3805.27,45.19,213.42,-67.27,74295759353.73,1
8684.83,4111.02,37.59,99.86,-63.02,74295760387.86,2
8366.36,4543.72,36.94,289.87,-73.87,74295761730.67,9
11617.3,4828.09,37.74,122.65,-39.53,74295762005.06,3
11285.9,3865.23,45.24,213.54,-66.26,74295763159.0,1
9074.63,5610.18,47.36,190.09,-53.74,74295763314.13,7
10891.59,5183.93,17.05,203.9,-74.32,74295763616.52,6
8783.97,4132.4,37.53,99.83,-62.58,74295764498.88,2
8367.18,4396.92,36.92,290.04,-72.63,74295766274.4,9
11617.85,4890.85,37.86,122.28,-40.72,74295766833.15,3
11285.83,3759.95,45.24,213.42,-67.34,74295767024.23,1
8684.77,4170.64,37.54,99.87,-62.72,74295768631.27,2
10890.84,5310.38,17.17,203.81,-75.35,74295768800.45,6
9075.07,5558.86,47.23,189.84,-53.37,74295768924.31,7
8367.19,4530.99,36.96,289.84,-74.16,74295770671.32,9
11286.53,3789.21,45.28,213.38,-66.4,74295770784.18,1
11617.66,4807.83,37.74,122.39,-40.33,74295771723.99,3
8685.12,4126.43,37.55,100.14,-63.19,74295772801.91,2
10891.42,5532.43,17.07,203.92,-74.51,74295774110.83,6
9076.04,5659.4,47.26,189.87,-53.23,74295774483.17,7
11286.8,3828.03,45.31,213.83,-68.05,74295774573.4,1
8366.16,4533.45,37.0,290.09,-73.77,74295775202.31,9
11617.21,5015.17,37.86,122.46,-39.35,74295776531.82,3
8685.39,4127.89,37.57,99.62,-62.85,74295776928.34,2
11285.92,3705.92,45.33,213.59,-66.91,74295778401.43,1
10891.32,5010.77,17.16,204.08,-73.56,74295779643.26,6
8366.83,4515.23,36.93,290.24,-72.51,74295779735.77,9
9074.39,5652.18,47.38,189.74,-52.49,74295780142.57,7
8734.76,4097.72,37.6,99.67,-61.93,74295781056.23,2
11617.46,4993.85,37.8,122.28,-40.74,74295781546.99,3
11286.07,3782.29,45.24,213.48,-67.48,74295782107.35,1
8366.87,4488.3,36.93,290.01,-73.13,74295784251.0,9
10890.64,5195.67,17.09,203.81,-74.61,74295784654.03,6
8734.86,4217.83,37.61,99.71,-63.1,74295785153.95,2
9075.12,5673.88,47.29,190.11,-53.48,74295785794.75,7
11286.3,3725.52,45.25,213.86,-68.06,74295785889.65,1
11617.54,4914.05,37.8,122.95,-40.3,74295786540.85,3
8366.9,4426.01,36.94,290.3,-73.38,74295788739.3,9
8784.13,4179.03,37.6,100.1,-63.1,74295789371.79,2
10891.33,5373.82,17.15,203.97,-74.77,74295789849.7,6
11618.06,4930.36,37.87,122.4,-39.11,74295791454.9,3
9074.33,5715.38,47.33,189.95,-52.69,74295791468.63,7
8366.37,4444.67,36.99,289.76,-73.36,74295793165.32,9
8683.84,4164.84,37.54,99.6,-62.48,74295793550.81,2
10891.02,5578.24,17.17,204.26,-73.96,74295795223.52,6
11618.19,5019.07,37.84,122.11,-39.85,74295796385.26,3
9074.4,5707.09,47.33,189.49,-52.85,74295797184.0,7
8365.99,4482.52,36.96,289.89,-72.63,74295797609.99,9
8684.75,4201.35,37.55,100.12,-63.1,74295797715.66,2
10891.26,5006.48,17.11,204.31,-74.64,74295800801.76,6
11617.43,4894.88,37.86,122.46,-40.58,74295801404.32,3
8784.68,4127.25,37.63,99.98,-62.96,74295801917.0,2
8367.1,4423.24,36.99,290.14,-72.57,74295802092.51,9
9074.09,5692.26,47.35,189.77,-53.17,74295802891.09,7
10890.45,5099.78,17.01,204.4,-74.92,74295805808.24,6
8783.53,4220.84,37.63,99.84,-63.44,74295806044.25,2
11618.13,4877.0,37.81,122.65,-40.14,74295806299.2,3
8366.5,4567.31,36.99,289.91,-73.25,74295806515.75,9
9075.03,5699.76,47.32,189.85,-52.33,74295808583.36,7
8783.95,4162.92,37.51,99.97,-63.07,74295810265.09,2
10890.68,5289.54,17.06,204.42,-73.96,74295810908.01,6
8367.01,4480.81,36.98,290.33,-73.3,74295811083.06,9
11618.03,4945.96,37.8,122.51,-41.05,74295811176.2,3
9075.0,5528.91,47.27,189.94,-52.47,74295814283.12,7
8784.92,4141.46,37.54,99.71,-63.63,74295814428.01,2
8366.54,4504.97,37.01,290.1,-73.44,74295815563.87,9
11617.73,4952.81,37.77,122.49,-40.19,74295816122.17,3
10891.79,5586.16,17.18,203.89,-75.42,74295816197.55,6
8684.28,4107.38,37.57,99.85,-63.32,74295818569.47,2
9074.96,5568.1,47.33,189.71,-53.72,74295819812.03,7
8366.63,4504.32,37.0,289.77,-72.41,74295820068.84,9
11617.35,4858.45,37.81,122.35,-39.71,74295821074.97,3
10890.93,5005.48,17.1,204.3,-74.46,74295821783.71,6
8734.52,4143.71,37.57,100.06,-63.37,74295822676.85,2
8366.2,4505.32,36.97,290.0,-73.44,74295824573.16,9
9074.74,5647.27,47.31,189.88,-52.6,74295825380.13,7
11617.6,4955.9,37.84,122.56,-40.09,74295825933.42,3
10890.32,5168.48,17.11,204.17,-74.68,74295826789.19,6
8784.68,4176.3,37.55,99.97,-63.34,74295826820.56,2
8366.21,4484.15,37.01,290.24,-73.28,74295829078.49,9
11617.97,4950.08,37.74,122.53,-39.25,74295830889.32,3
8734.2,4163.88,37.64,99.69,-62.84,74295830996.86,2
9074.64,5633.53,47.45,190.07,-52.96,74295831027.4,7
10891.79,5354.52,17.2,204.19,-74.04,74295831957.67,6
8365.98,4558.7,36.88,290.06,-73.5,74295833562.64,9
8784.43,4113.52,37.6,99.7,-62.77,74295835160.74,2
11618.07,4877.69,37.78,122.12,-40.02,74295835839.4,3
9075.03,5614.85,47.27,189.9,-53.19,74295836660.93,7
10891.53,5567.72,17.18,204.23,-73.93,74295837312.19,6
8366.8,4513.32,36.97,290.11,-74.53,74295838121.34,9
8684.06,4081.6,37.6,99.9,-62.31,74295839274.26,2
11617.25,4879.48,37.73,122.46,-40.16,74295840717.09,3
9074.7,5701.81,47.31,189.99,-52.95,74295842275.78,7
8365.71,4544.74,36.94,289.95,-74.41,74295842634.66,9
10891.0,4956.27,17.09,204.21,-74.4,74295842879.91,6
8734.08,4154.44,37.56,100.02,-62.91,74295843355.86,2
11618.42,4860.05,37.8,122.13,-40.65,74295845596.57,3
8366.54,4565.43,36.98,290.35,-73.15,74295847179.4,9
8684.89,4176.96,37.67,99.72,-62.75,74295847510.3,2
10891.18,5045.09,17.07,204.54,-75.11,74295847836.18,6
9074.62,5683.63,47.29,189.83,-53.64,74295847977.59,7
11618.0,4948.09,37.82,122.49,-40.87,74295850456.62,3
8783.49,4111.71,37.57,99.91,-63.23,74295851687.25,2
8366.78,4545.73,37.0,290.4,-73.97,74295851744.83,9
10891.31,5390.85,17.13,204.05,-74.36,74295852881.27,6
9074.72,5641.1,47.35,189.58,-53.08,74295853661.21,7
11618.0,4961.93,37.82,122.69,-39.73,74295855404.71,3
8366.12,4553.09,36.89,290.48,-73.03,74295856290.56,9
10891.01,5414.97,17.1,204.12,-74.37,74295858272.12,6
9074.69,5570.32,47.35,189.96,-53.43,74295859302.31,7
11617.76,4939.63,37.84,122.72,-40.02,74295860366.64,3
8366.72,4500.14,37.0,290.47,-73.49,74295860843.66,9
10891.35,4939.97,17.08,204.26,-74.84,74295863687.09,6
9075.59,5587.96,47.28,190.24,-52.31,74295864872.64,7
11618.14,4884.04,37.73,122.24,-40.2,74295865306.28,3
8366.93,4497.26,36.94,289.98,-73.79,74295865343.8,9
10891.3,5142.63,17.09,204.07,-75.04,74295868627.06,6
8366.65,4489.71,36.93,289.9,-72.28,74295869841.06,9
11617.75,4914.77,37.86,122.67,-39.96,74295870190.32,3
9074.13,5623.67,47.37,189.53,-53.01,74295870460.59,7
10891.57,5279.9,17.09,203.87,-74.89,74295873769.68,6
8366.9,4538.44,37.0,290.06,-73.36,74295874330.77,9
11617.46,4990.32,37.84,122.12,-40.0,74295875105.09,3
9074.07,5557.46,47.3,190.1,-52.84,74295876084.26,7
8367.06,4523.73,36.95,290.02,-74.11,74295878869.2,9
10892.21,5595.93,17.07,203.73,-74.66,74295879049.58,6
11618.29,5002.29,37.79,122.37,-40.19,74295880095.4,3
9074.08,5584.58,47.29,189.72,-52.74,74295881641.72,7
8366.26,4481.61,36.97,290.46,-73.15,74295883392.93,9
10890.48,4943.89,17.09,204.2,-74.58,74295884645.51,6
11616.89,4887.5,37.88,122.32,-39.67,74295885097.7,3
9074.25,5538.93,47.42,189.9,-51.79,74295887226.3,7
8366.56,4546.65,36.98,290.22,-72.68,74295887874.54,9
10891.62,5190.13,17.04,204.26,-74.36,74295889589.4,6
11618.09,4863.21,37.76,122.31,-39.83,74295889985.2,3
8366.33,4433.97,36.98,289.91,-73.59,74295892421.2,9
9074.38,5556.46,47.37,189.91,-53.31,74295892765.23,7
10891.06,5252.38,17.16,203.58,-74.47,74295894779.53,6
11617.16,4857.2,37.81,122.34,-40.06,74295894848.41,3
8366.2,4518.97,37.04,290.23,-73.53,74295896855.16,9
9074.94,5683.32,47.45,189.8,-52.76,74295898321.69,7
11617.71,4990.19,37.74,122.57,-41.19,74295899705.61,3
10892.31,5500.18,17.22,204.09,-74.33,74295900031.91,6
8366.78,4453.53,37.0,290.11,-73.87,74295901374.13,9
9075.58,5687.82,47.36,189.89,-52.76,74295904005.01,7
11617.65,4880.23,37.83,122.04,-39.79,74295904695.8,3
10891.37,4964.83,17.1,203.95,-73.51,74295905532.09,6
8366.66,4552.0,36.91,289.94,-73.13,74295905827.66,9
11617.38,5029.04,37.82,122.71,-39.87,74295909576.03,3
9074.84,5623.09,47.3,190.24,-52.88,74295909692.82,7
8366.57,4347.7,37.07,289.96,-73.05,74295910379.66,9
10891.54,5138.49,17.09,204.24,-73.53,74295910496.92,6
11617.71,4954.29,37.83,122.41,-39.94,74295914605.07,3
8366.27,4489.34,37.0,290.08,-74.27,74295914727.36,9
9074.35,5613.55,47.3,190.05,-52.3,74295915315.91,7
10891.65,5354.98,17.23,203.82,-74.99,74295915635.41,6
8367.72,4460.55,36.97,290.24,-72.22,74295919216.7,9
11617.79,4886.21,37.79,122.32,-40.79,74295919559.36,3
9074.11,5515.21,47.39,190.05,-53.55,74295920929.46,7
10892.12,5505.55,17.12,204.22,-73.66,74295920990.39,6
11617.56,4868.75,37.77,122.56,-40.29,74295924445.57,3
9074.44,5667.94,47.37,189.71,-53.15,74295926444.67,7
10892.39,5007.1,17.06,204.19,-75.69,74295926495.94,6
11618.18,4892.34,37.86,122.58,-39.74,74295929314.32,3
10890.16,5192.54,17.17,204.17,-74.53,74295931503.04,6
9075.04,5589.84,47.4,189.95,-53.3,74295932112.61,7
11617.78,4930.82,37.85,122.74,-39.6,74295934206.66,3
10891.74,5387.02,17.15,203.68,-74.53,74295936695.58,6
9074.56,5629.14,47.31,189.37,-52.97,74295937702.44,7
11617.73,4942.41,37.86,122.41,-40.52,74295939137.47,3
10891.87,5513.44,17.05,204.17,-74.35,74295942082.6,6
9074.35,5595.75,47.34,189.74,-52.23,74295943331.59,7
11617.71,4959.35,37.84,122.18,-40.33,74295944079.88,3
